epoch,versal,aie,sysmon_max,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1786331111.53,33.312,31.656,34.726,0.8050,0.8087,0.8000,0.8000,0.8000,0.8000,1.5025,1.4988,1.8000,1.7975,3.3150,1.2012,1.1025,0.0037,0.8788,1.2038,1.4938,-1.7630,4.7393,0.1144,0.0752,0.1672,0.3728,1.5401,0.1102,0.1431,0.0135,0.0232,0.5490,1.1664,-0.0000,0.1867,0.1730,0.0037,7.6148
1786331112.53,33.429,31.625,34.726,0.8037,0.8100,0.8000,0.8000,0.7975,0.8013,1.5012,1.5000,1.8000,1.7950,3.3163,1.2000,1.1000,0.0037,0.8762,1.2038,1.4938,-1.5191,4.7426,0.1140,0.0752,0.1671,0.3566,1.5305,0.1110,0.1440,0.0126,0.0232,0.5448,1.1655,-0.0000,0.1862,0.1715,0.0022,7.8278
1786331113.53,33.093,31.890,34.726,0.8037,0.8087,0.8000,0.8000,0.8000,0.8013,1.5012,1.5012,1.8000,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4950,-1.3985,4.7231,0.1128,0.0756,0.1668,0.3730,1.5313,0.1103,0.1449,0.0117,0.0232,0.5460,1.1673,-0.0000,0.1876,0.1700,0.0037,7.9488
1786331114.53,33.179,31.390,34.726,0.8037,0.8075,0.7988,0.8000,0.7988,0.8025,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4938,-0.9886,4.7441,0.1202,0.0752,0.1673,0.3655,1.5318,0.1095,0.1440,0.0126,0.0249,0.5478,1.1643,-0.0000,0.1889,0.1714,0.0030,8.3819
1786331115.53,33.250,31.632,34.726,0.8037,0.8063,0.7975,0.8013,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2012,1.4950,-1.9531,4.7327,0.1148,0.0757,0.1672,0.3742,1.5318,0.1103,0.1440,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1878,0.1727,0.0030,7.4102
1786331116.53,32.945,31.640,34.726,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5012,1.5000,1.8025,1.7963,3.3150,1.2012,1.1013,0.0037,0.8775,1.2038,1.4950,-1.5673,4.7385,0.1168,0.0757,0.1669,0.3678,1.5410,0.1110,0.1433,0.0126,0.0249,0.5496,1.1662,-0.0000,0.1920,0.1700,0.0015,7.8105
1786331117.53,33.140,31.601,34.726,0.8037,0.8087,0.8000,0.8000,0.7988,0.8000,1.5012,1.5000,1.8000,1.7950,3.3138,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,-1.6155,4.7191,0.1108,0.0756,0.1669,0.3696,1.5313,0.1103,0.1440,0.0126,0.0232,0.5466,1.1657,-0.0000,0.1898,0.1715,0.0022,7.7235
1786331118.53,33.140,31.468,34.726,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5012,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,-1.4950,4.7433,0.1162,0.0757,0.1673,0.3730,1.5401,0.1096,0.1450,0.0117,0.0215,0.5472,1.1668,-0.0000,0.1889,0.1699,0.0030,7.8842
1786331119.53,33.218,31.679,34.726,0.8025,0.8087,0.8000,0.7988,0.8000,0.8000,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1000,0.0037,0.8788,1.2038,1.4950,-1.6853,4.7271,0.1128,0.0755,0.1676,0.3668,1.5341,0.1103,0.1431,0.0135,0.0232,0.5484,1.1638,-0.0000,0.1911,0.1700,0.0030,7.6650
1786331120.53,33.460,31.367,34.726,0.8037,0.8100,0.7988,0.8013,0.7975,0.8025,1.5025,1.4988,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-1.6155,4.7547,0.1102,0.0753,0.1663,0.3692,1.5356,0.1117,0.1432,0.0126,0.0249,0.5454,1.1662,-0.0000,0.1867,0.1714,0.0030,7.7607
1786331121.53,33.093,31.664,34.726,0.8037,0.8100,0.8000,0.8000,0.7988,0.8000,1.5012,1.5012,1.8013,1.7963,3.3150,1.1987,1.1000,0.0037,0.8788,1.2038,1.4938,-1.8326,4.7426,0.1172,0.0748,0.1669,0.3668,1.5388,0.1096,0.1450,0.0126,0.0249,0.5466,1.1643,-0.0000,0.1878,0.1715,0.0030,7.5399
1786331122.53,33.132,31.656,34.726,0.8037,0.8087,0.8000,0.8000,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1000,0.0037,0.8788,1.2038,1.4950,-2.0013,4.7393,0.1180,0.0760,0.1680,0.3730,1.5326,0.1110,0.1431,0.0126,0.0249,0.5466,1.1655,-0.0000,0.1878,0.1700,0.0030,7.3699
1786331123.53,32.945,31.742,34.726,0.8037,0.8087,0.7975,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,-1.3021,4.7312,0.1172,0.0753,0.1673,0.3694,1.5326,0.1110,0.1442,0.0126,0.0232,0.5466,1.1657,-0.0000,0.1854,0.1714,0.0022,8.0531
1786331124.53,33.390,31.640,34.726,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2012,1.1013,0.0050,0.8788,1.2025,1.4938,-1.3262,4.7271,0.1156,0.0756,0.1673,0.5244,1.5393,0.1103,0.1441,0.0126,0.0232,0.7628,1.1668,-0.0000,0.1889,0.1699,0.0030,8.4047
1786331125.53,32.890,31.437,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8025,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,-1.5673,4.7312,0.1130,0.0752,0.1665,0.3726,1.5333,0.1102,0.1442,0.0126,0.0249,0.5478,1.1668,-0.0000,0.1876,0.1700,0.0030,7.7915
1786331126.53,33.093,31.632,34.726,0.8037,0.8087,0.7988,0.8013,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.4468,4.7393,0.1174,0.0753,0.1669,0.3812,1.5438,0.1095,0.1441,0.0117,0.0232,0.5466,1.1657,-0.0000,0.1889,0.1714,0.0030,7.9412
1786331127.53,33.406,31.359,34.726,0.8037,0.8100,0.7988,0.7988,0.7988,0.8000,1.5025,1.5000,1.8000,1.7963,3.3163,1.1987,1.1025,0.0025,0.8788,1.2025,1.4938,-1.7602,4.7345,0.1162,0.0755,0.1669,0.3616,1.5326,0.1103,0.1440,0.0126,0.0249,0.5478,1.1670,0.0000,0.1889,0.1714,0.0015,7.5953
1786331128.53,33.460,31.265,34.726,0.8037,0.8087,0.8000,0.8013,0.8000,0.8013,1.5025,1.5000,1.7988,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2038,1.4950,-1.6638,4.7393,0.1144,0.0757,0.1676,0.3762,1.5416,0.1103,0.1439,0.0126,0.0249,0.5484,1.1657,-0.0000,0.1889,0.1715,0.0037,7.7208
1786331129.53,33.328,31.414,34.726,0.8037,0.8075,0.8000,0.8000,0.7988,0.8013,1.5012,1.5000,1.8000,1.7963,3.3138,1.2000,1.1013,0.0050,0.8788,1.2038,1.4938,-1.1815,4.7279,0.1128,0.0748,0.1673,0.3686,1.5313,0.1103,0.1449,0.0135,0.0215,0.5484,1.1662,-0.0000,0.1900,0.1715,0.0037,8.1713
1786331130.53,32.976,31.460,34.726,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.4988,1.7988,1.7963,3.3138,1.2000,1.1013,0.0050,0.8788,1.2025,1.4938,-0.9645,4.7393,0.1162,0.0753,0.1673,0.3682,1.5393,0.1109,0.1430,0.0135,0.0232,0.5556,1.1657,-0.0000,0.1889,0.1729,0.0022,8.4170
1786331131.53,33.070,31.585,34.726,0.8025,0.8087,0.8000,0.7988,0.7975,0.8013,1.5025,1.5000,1.8025,1.7975,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,-1.5890,4.7231,0.1260,0.0751,0.1667,0.3674,1.5371,0.1103,0.1433,0.0117,0.0249,0.5460,1.1662,-0.0000,0.1900,0.1685,0.0030,7.7702
1786331132.53,33.054,31.773,34.726,0.8050,0.8075,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3138,1.2012,1.1013,0.0037,0.8775,1.2038,1.4938,-1.3041,4.7118,0.1144,0.0753,0.1677,0.3682,1.5303,0.1110,0.1431,0.0117,0.0232,0.5472,1.1662,-0.0000,0.1887,0.1700,0.0030,8.0276
1786331133.53,33.062,31.640,34.726,0.8037,0.8100,0.8000,0.8013,0.7988,0.8025,1.5025,1.4988,1.8013,1.7950,3.3138,1.2000,1.1025,0.0037,0.8788,1.2012,1.4950,-2.0254,4.7345,0.1164,0.0757,0.1673,0.3575,1.5333,0.1109,0.1441,0.0117,0.0232,0.5466,1.1670,0.0000,0.1889,0.1712,0.0030,7.3258
1786331134.53,33.179,31.773,34.726,0.8050,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8000,1.7975,3.3150,1.2000,1.1000,0.0050,0.8775,1.2038,1.4950,-1.1351,4.7271,0.1136,0.0757,0.1673,0.3706,1.5333,0.1088,0.1449,0.0126,0.0232,0.5466,1.1649,-0.0000,0.1876,0.1700,0.0030,8.2141
1786331135.53,33.171,31.460,34.726,0.8037,0.8100,0.7988,0.8013,0.8000,0.8000,1.5025,1.5000,1.8013,1.7975,3.3163,1.2000,1.1013,0.0037,0.8800,1.2025,1.4950,-1.6638,4.7507,0.1114,0.0757,0.1672,0.3776,1.5333,0.1103,0.1441,0.0126,0.0249,0.5472,1.1662,-0.0000,0.1892,0.1699,0.0030,7.7194
1786331136.53,33.140,31.320,34.726,0.8025,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,-1.4445,4.7474,0.1116,0.0749,0.1669,0.3678,1.5431,0.1102,0.1450,0.0117,0.0232,0.5466,1.1662,-0.0000,0.1887,0.1700,0.0030,7.9317
1786331137.53,32.781,31.484,34.726,0.8037,0.8087,0.7988,0.8013,0.7975,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1000,0.0037,0.8788,1.2025,1.4925,-1.7843,4.7271,0.1154,0.0753,0.1667,0.3672,1.5326,0.1118,0.1441,0.0126,0.0249,0.5460,1.1638,-0.0000,0.1889,0.1699,0.0022,7.5641
1786331138.53,32.976,31.437,34.726,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1025,0.0037,0.8775,1.2025,1.4925,-1.9772,4.7271,0.1152,0.0756,0.1669,0.3670,1.5431,0.1118,0.1442,0.0126,0.0232,0.5460,1.1670,0.0000,0.1887,0.1729,0.0022,7.3862
1786331139.53,33.351,31.648,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4925,-1.6155,4.7231,0.1164,0.0757,0.1669,0.3698,1.5328,0.1110,0.1441,0.0126,0.0232,0.6715,1.1657,-0.0000,0.1878,0.1700,0.0030,7.8581
1786331140.53,33.101,31.476,34.726,0.8025,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.4988,1.8000,1.7975,3.3150,1.2012,1.1000,0.0037,0.8788,1.2025,1.4938,-1.8538,4.7312,0.1114,0.0753,0.1673,0.3698,1.5408,0.1109,0.1440,0.0117,0.0249,0.5466,1.1643,0.0000,0.1878,0.1714,0.0030,7.5066
1786331141.53,33.679,31.640,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3138,1.2012,1.1025,0.0037,0.8788,1.2025,1.4938,-2.3389,4.7312,0.1098,0.0756,0.1665,0.3694,1.5341,0.1110,0.1450,0.0135,0.0249,0.5478,1.1675,-0.0000,0.1900,0.1714,0.0022,7.0209
1786331142.53,32.828,31.281,34.726,0.8025,0.8075,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7975,3.3138,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,-1.8297,4.7239,0.1114,0.0752,0.1665,0.3654,1.5288,0.1095,0.1441,0.0126,0.0232,0.5472,1.1651,-0.0000,0.1878,0.1729,0.0030,7.5068
1786331143.53,33.375,31.562,34.726,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3163,1.2000,1.1013,0.0025,0.8775,1.2025,1.4938,-1.7602,4.7352,0.1126,0.0749,0.1680,0.3682,1.5333,0.1110,0.1441,0.0135,0.0232,0.5460,1.1657,0.0000,0.1887,0.1714,0.0030,7.5985
1786331144.53,33.242,31.320,34.726,0.8037,0.8100,0.7988,0.8013,0.7975,0.8013,1.5025,1.4988,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-1.7361,4.7466,0.1186,0.0753,0.1671,0.3686,1.5295,0.1094,0.1441,0.0126,0.0232,0.5460,1.1657,0.0000,0.1878,0.1714,0.0030,7.6328
1786331145.53,32.960,31.554,34.726,0.8037,0.8100,0.7988,0.7988,0.7988,0.8000,1.5025,1.5000,1.8000,1.7950,3.3138,1.2012,1.1013,0.0037,0.8788,1.2038,1.4950,-2.3871,4.7466,0.1086,0.0755,0.1665,0.3664,1.5333,0.1110,0.1440,0.0126,0.0249,0.5478,1.1657,-0.0000,0.1867,0.1715,0.0037,6.9777
1786331146.53,33.304,31.578,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.7988,1.7963,3.3150,1.2000,1.1025,0.0037,0.8788,1.2012,1.4938,-1.6879,4.7231,0.1108,0.0757,0.1673,0.3646,1.5431,0.1110,0.1448,0.0126,0.0232,0.5484,1.1670,0.0000,0.1867,0.1712,0.0022,7.6638
1786331147.53,33.296,31.601,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-2.1219,4.7393,0.1178,0.0756,0.1665,0.3720,1.5310,0.1110,0.1432,0.0117,0.0265,0.5472,1.1657,-0.0000,0.1900,0.1729,0.0022,7.2508
1786331148.53,33.101,31.664,34.726,0.8025,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5012,1.8000,1.7975,3.3150,1.2012,1.1025,0.0050,0.8775,1.2050,1.4938,-1.7093,4.7595,0.1156,0.0753,0.1669,0.3650,1.5438,0.1111,0.1440,0.0117,0.0232,0.5466,1.1670,-0.0000,0.1887,0.1717,0.0022,7.6830
1786331149.53,33.257,31.328,34.726,0.8025,0.8075,0.8000,0.8013,0.7988,0.8013,1.5012,1.5012,1.8025,1.7950,3.3150,1.2012,1.1025,0.0037,0.8775,1.2025,1.4950,-1.8778,4.7198,0.1152,0.0757,0.1669,0.3738,1.5313,0.1096,0.1442,0.0126,0.0232,0.5466,1.1692,-0.0000,0.1865,0.1699,0.0030,7.4695
1786331150.53,33.125,31.585,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0037,0.8788,1.2038,1.4938,-1.3503,4.7271,0.1144,0.0749,0.1673,0.3702,1.5438,0.1103,0.1441,0.0126,0.0232,0.5460,1.1659,-0.0000,0.1889,0.1700,0.0022,8.0107
1786331151.53,33.000,31.664,34.726,0.8025,0.8075,0.8000,0.8000,0.7988,0.8000,1.5025,1.5012,1.8000,1.7963,3.3163,1.2012,1.1025,0.0025,0.8775,1.2025,1.4950,-2.0945,4.7239,0.1100,0.0760,0.1673,0.3748,1.5333,0.1096,0.1431,0.0135,0.0232,0.5472,1.1675,-0.0000,0.1876,0.1699,0.0022,7.2545
1786331152.53,32.882,31.562,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0050,0.8775,1.2038,1.4925,-2.0496,4.7271,0.1166,0.0752,0.1669,0.3734,1.5326,0.1110,0.1441,0.0126,0.0249,0.5466,1.1668,-0.0000,0.1887,0.1700,0.0030,7.3098
1786331153.53,32.976,31.804,34.726,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5012,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2038,1.4950,-1.7361,4.7352,0.1086,0.0753,0.1672,0.3670,1.5305,0.1110,0.1431,0.0126,0.0249,0.5460,1.1657,-0.0000,0.1878,0.1715,0.0022,7.6126
1786331154.53,33.046,31.367,34.726,0.8037,0.8100,0.8000,0.8000,0.8000,0.8000,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1013,0.0025,0.8775,1.2038,1.4938,-2.1460,4.7385,0.1104,0.0752,0.1676,0.3588,1.5295,0.1110,0.1432,0.0126,0.0249,0.5466,1.1662,-0.0000,0.1876,0.1715,0.0022,7.1998
1786331155.53,33.132,31.421,34.726,0.8037,0.8100,0.7988,0.7988,0.8000,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,-1.4226,4.7466,0.1118,0.0751,0.1668,0.3674,1.5401,0.1103,0.1440,0.0126,0.0249,0.5466,1.1662,0.0000,0.1889,0.1715,0.0030,7.9531
1786331156.53,32.960,31.476,34.726,0.8037,0.8075,0.8000,0.8013,0.7975,0.8025,1.5025,1.5000,1.8013,1.7963,3.3163,1.2000,1.1025,0.0037,0.8788,1.2025,1.4938,-1.9531,4.7320,0.1132,0.0753,0.1671,0.3692,1.5363,0.1103,0.1432,0.0126,0.0249,0.5454,1.1670,-0.0000,0.1878,0.1714,0.0022,7.4046
1786331157.53,32.726,31.265,34.726,0.8025,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5012,1.8000,1.7963,3.3150,1.2000,1.1013,0.0050,0.8775,1.2025,1.4938,-1.7334,4.7514,0.1132,0.0752,0.1669,0.3674,1.5356,0.1103,0.1440,0.0126,0.0232,0.5472,1.1662,0.0000,0.1876,0.1699,0.0030,7.6402
1786331158.53,32.968,31.570,34.726,0.8025,0.8100,0.7988,0.8000,0.7988,0.8025,1.5025,1.4988,1.8000,1.7963,3.3163,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,-1.5890,4.7426,0.1166,0.0748,0.1669,0.3667,1.5393,0.1109,0.1440,0.0126,0.0249,0.5466,1.1657,-0.0000,0.1889,0.1699,0.0037,7.7851
1786331159.53,33.093,31.351,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1025,0.0037,0.8788,1.2038,1.4950,-1.8808,4.7393,0.1110,0.0752,0.1669,0.3614,1.5318,0.1103,0.1441,0.0126,0.0232,0.5472,1.1681,-0.0000,0.1867,0.1715,0.0030,7.4715
1786331160.53,32.992,31.546,34.726,0.8037,0.8075,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4938,-1.9049,4.7279,0.1098,0.0757,0.1669,0.3682,1.5431,0.1110,0.1441,0.0126,0.0249,0.5466,1.1657,-0.0000,0.1867,0.1715,0.0037,7.4535
1786331161.53,32.843,31.242,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7950,3.3138,1.2012,1.1013,0.0050,0.8775,1.2025,1.4938,-1.9290,4.7271,0.1138,0.0756,0.1673,0.3694,1.5326,0.1118,0.1442,0.0126,0.0232,0.5466,1.1668,-0.0000,0.1865,0.1714,0.0030,7.4227
1786331162.53,32.851,31.453,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3138,1.2000,1.1025,0.0037,0.8788,1.2025,1.4950,-1.8808,4.7393,0.1200,0.0753,0.1665,0.3674,1.5318,0.1110,0.1433,0.0117,0.0232,0.5472,1.1670,-0.0000,0.1900,0.1714,0.0022,7.4865
1786331163.53,32.804,31.234,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,-2.0978,4.7352,0.1208,0.0757,0.1669,0.3746,1.5341,0.1118,0.1432,0.0126,0.0249,0.5454,1.1662,-0.0000,0.1889,0.1729,0.0037,7.2791
1786331164.53,33.132,31.609,34.726,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2038,1.4925,-1.5914,4.7231,0.1160,0.0753,0.1673,0.3754,1.5318,0.1110,0.1442,0.0126,0.0249,0.5460,1.1657,-0.0000,0.1900,0.1715,0.0037,7.7671
1786331165.53,33.148,31.445,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0025,0.8762,1.2038,1.4938,-2.0254,4.7271,0.1134,0.0756,0.1673,0.3702,1.5416,0.1109,0.1441,0.0126,0.0249,0.5484,1.1657,-0.0000,0.1873,0.1700,0.0030,7.3366
1786331166.53,33.000,31.375,34.726,0.8025,0.8087,0.8000,0.8013,0.7988,0.8025,1.5025,1.5000,1.8025,1.7950,3.3125,1.2000,1.1000,0.0037,0.8775,1.2012,1.4938,-2.1427,4.7433,0.1140,0.0757,0.1673,0.3732,1.5326,0.1103,0.1442,0.0126,0.0232,0.5460,1.1649,-0.0000,0.1887,0.1697,0.0015,7.2243
1786331167.53,33.132,31.343,34.726,0.8037,0.8087,0.8000,0.8000,0.7988,0.8025,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1000,0.0037,0.8775,1.2038,1.4938,-2.0013,4.7352,0.1092,0.0752,0.1673,0.3675,1.5423,0.1103,0.1432,0.0126,0.0249,0.5478,1.1638,-0.0000,0.1898,0.1700,0.0037,7.3615
1786331168.53,33.101,31.328,34.726,0.8050,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3138,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,-1.9079,4.7393,0.1148,0.0752,0.1669,0.3658,1.5341,0.1110,0.1441,0.0126,0.0249,0.5460,1.1662,-0.0000,0.1909,0.1699,0.0022,7.4558
1786331169.53,33.140,31.273,34.726,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.2780,4.7352,0.1166,0.0753,0.1669,0.3682,1.5295,0.1095,0.1450,0.0126,0.0249,0.5466,1.1662,-0.0000,0.1876,0.1714,0.0030,8.0805
1786331170.53,32.757,31.359,34.726,0.8037,0.8087,0.8000,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3163,1.2012,1.1025,0.0037,0.8775,1.2038,1.4938,-1.7843,4.7393,0.1156,0.0756,0.1673,0.3690,1.5371,0.1103,0.1433,0.0135,0.0232,0.5484,1.1687,0.0000,0.1876,0.1715,0.0030,7.5889
1786331171.53,33.312,31.414,34.726,0.8037,0.8113,0.7988,0.8000,0.8000,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2025,1.4938,-1.6397,4.7580,0.1174,0.0752,0.1676,0.3718,1.5288,0.1110,0.1432,0.0126,0.0249,0.5478,1.1673,-0.0000,0.1909,0.1714,0.0015,7.7496
1786331172.53,32.882,31.234,34.726,0.8037,0.8100,0.8013,0.8000,0.7988,0.8000,1.5012,1.5012,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8775,1.2025,1.4950,-2.2425,4.7466,0.1122,0.0748,0.1669,0.3672,1.5335,0.1096,0.1441,0.0126,0.0215,0.5478,1.1670,-0.0000,0.1865,0.1729,0.0037,7.1244
1786331173.53,32.820,31.195,34.726,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3138,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,-1.4226,4.7393,0.1150,0.0753,0.1673,0.3598,1.5318,0.1125,0.1451,0.0135,0.0232,0.5832,1.1662,-0.0000,0.1867,0.1714,0.0037,7.9714
1786331174.53,32.921,31.781,34.726,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8000,1.7963,3.3150,1.2000,1.1025,0.0050,0.8788,1.2038,1.4938,-1.2538,4.7393,0.1130,0.0752,0.1673,0.3582,1.5303,0.1103,0.1440,0.0126,0.0232,0.5448,1.1670,-0.0000,0.1878,0.1730,0.0030,8.0951
1786331175.53,33.125,31.382,34.726,0.8025,0.8075,0.7988,0.8013,0.7988,0.8000,1.5012,1.5000,1.8000,1.7950,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4925,-1.5890,4.7360,0.1158,0.0753,0.1673,0.3736,1.5410,0.1095,0.1431,0.0126,0.0249,0.5454,1.1662,-0.0000,0.1909,0.1729,0.0030,7.7885
1786331176.53,32.851,31.210,34.726,0.8037,0.8087,0.7988,0.8000,0.8000,0.8000,1.5025,1.4988,1.8013,1.7950,3.3138,1.2000,1.1013,0.0050,0.8775,1.2025,1.4950,-1.5914,4.7433,0.1138,0.0756,0.1668,0.3680,1.5326,0.1109,0.1441,0.0117,0.0249,0.5484,1.1662,-0.0000,0.1865,0.1714,0.0030,7.7756
1786331177.53,32.835,31.335,34.726,0.8025,0.8087,0.7975,0.8000,0.7988,0.8013,1.5012,1.5000,1.8013,1.7975,3.3150,1.2012,1.1013,0.0050,0.8788,1.2025,1.4950,-1.3963,4.7352,0.1140,0.0748,0.1673,0.3686,1.5418,0.1095,0.1441,0.0117,0.0232,0.5472,1.1668,-0.0000,0.1878,0.1714,0.0030,7.9700
1786331178.53,33.007,31.507,34.726,0.8050,0.8087,0.7988,0.8013,0.7988,0.8013,1.5012,1.5000,1.8025,1.7950,3.3150,1.2000,1.1025,0.0037,0.8788,1.2038,1.4938,-1.2800,4.7271,0.1166,0.0749,0.1669,0.3686,1.5305,0.1118,0.1442,0.0126,0.0249,0.5466,1.1675,0.0000,0.1878,0.1715,0.0037,8.0754
1786331179.53,32.960,31.484,34.726,0.8050,0.8087,0.7988,0.8000,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1000,0.0050,0.8788,1.2025,1.4938,-1.7388,4.7393,0.1134,0.0752,0.1673,0.3592,1.5303,0.1110,0.1441,0.0108,0.0249,0.5478,1.1643,-0.0000,0.1878,0.1714,0.0022,7.6102
