epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1790111848.40,33.367,32.132,36.179,31.421,30.523,31.937,30.375,31.726,31.835,31.328,31.601,31.773,30.968,31.382,32.062,0.8037,0.8087,0.7975,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0037,0.8788,1.2038,1.4950,2.7247,4.7999,0.1160,0.0700,0.1669,0.1578,1.5551,0.1103,0.1432,0.0117,0.0232,0.5472,1.1657,-0.0000,0.1878,0.1730,0.0030,11.9556
1790111849.40,33.406,31.921,36.179,31.359,31.218,31.679,30.765,31.937,31.312,31.203,31.554,31.890,31.351,31.304,31.773,0.8025,0.8087,0.8013,0.8013,0.8000,0.8000,1.5025,1.5000,1.8000,1.7975,3.3150,1.2012,1.1013,0.0037,0.8788,1.2025,1.4938,3.0335,4.7999,0.1166,0.0705,0.1676,0.1648,1.5656,0.1118,0.1440,0.0126,0.0232,0.5460,1.1673,-0.0000,0.1889,0.1714,0.0022,12.2858
1790111850.40,33.218,32.234,36.179,31.687,30.789,31.539,30.664,31.929,31.531,31.093,31.109,31.976,31.015,30.984,31.687,0.8025,0.8100,0.8000,0.8013,0.7988,0.8013,1.5038,1.5000,1.8013,1.7963,3.3138,1.2012,1.1013,0.0037,0.8788,1.2025,1.4950,2.5279,4.7912,0.1132,0.0697,0.1669,0.1643,1.5564,0.1095,0.1441,0.0126,0.0249,0.5454,1.1662,-0.0000,0.1889,0.1714,0.0030,11.7554
1790111851.40,33.250,32.257,36.179,31.750,30.601,31.976,30.312,31.539,31.164,31.468,31.515,31.734,30.812,31.273,31.703,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1025,0.0025,0.8788,1.2038,1.4950,2.3148,4.7959,0.1134,0.0696,0.1669,0.1655,1.5679,0.1110,0.1432,0.0126,0.0249,0.5454,1.1675,-0.0000,0.1889,0.1730,0.0030,11.5635
1790111852.40,33.335,32.007,36.179,31.203,30.828,31.570,30.625,31.132,31.523,31.476,31.328,32.117,30.875,31.023,31.867,0.8037,0.8087,0.8000,0.8000,0.7988,0.8025,1.5012,1.5000,1.8013,1.7963,3.3163,1.2000,1.1025,0.0037,0.8775,1.2038,1.4938,2.2425,4.7959,0.1152,0.0692,0.1673,0.1585,1.5538,0.1110,0.1441,0.0117,0.0232,0.5448,1.1664,-0.0000,0.1887,0.1700,0.0022,11.4645
1790111853.40,33.148,32.171,36.179,31.304,30.992,31.734,30.757,31.648,31.523,31.656,31.343,31.593,31.273,31.476,31.687,0.8037,0.8100,0.8000,0.8013,0.7988,0.8025,1.5025,1.4988,1.8025,1.7950,3.3150,1.2012,1.1013,0.0037,0.8775,1.2025,1.4938,2.6042,4.7993,0.1184,0.0693,0.1669,0.1629,1.5573,0.1094,0.1442,0.0126,0.0232,0.5472,1.1662,-0.0000,0.1876,0.1714,0.0030,11.8430
1790111854.40,33.171,31.898,36.179,31.226,30.648,31.593,30.117,31.531,31.531,31.398,31.429,31.835,31.171,31.125,31.953,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.4988,1.8025,1.7963,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4950,2.5800,4.7878,0.1146,0.0700,0.1673,0.1615,1.5551,0.1117,0.1451,0.0135,0.0249,0.5454,1.1668,-0.0000,0.1889,0.1714,0.0022,11.8061
1790111855.40,33.062,32.140,36.179,31.367,30.742,31.000,30.531,31.507,31.257,31.375,31.382,31.859,31.234,31.351,31.890,0.8025,0.8087,0.8000,0.8000,0.7975,0.8013,1.5012,1.5000,1.8013,1.7975,3.3150,1.2000,1.1013,0.0037,0.8775,1.2038,1.4950,2.1908,4.7959,0.1140,0.0700,0.1667,0.1647,1.5530,0.1103,0.1441,0.0126,0.0232,0.5454,1.1657,-0.0000,0.1898,0.1730,0.0030,11.4221
1790111856.40,33.226,31.742,36.179,31.289,30.914,31.640,30.132,31.492,31.257,31.039,31.484,32.093,30.789,31.023,31.843,0.8037,0.8087,0.7988,0.8013,0.7988,0.8013,1.5025,1.5000,1.8013,1.7975,3.3150,1.2000,1.1013,0.0037,0.8788,1.2025,1.4938,2.3389,4.7878,0.1142,0.0705,0.1669,0.1679,1.5649,0.1118,0.1432,0.0117,0.0249,0.5460,1.1668,-0.0000,0.1889,0.1714,0.0037,11.5794
1790111857.40,33.320,31.968,36.179,31.523,30.835,31.265,30.421,31.687,31.789,31.273,31.117,32.046,31.000,31.281,31.710,0.8037,0.8100,0.8000,0.8000,0.7988,0.8013,1.5038,1.4988,1.8025,1.7963,3.3150,1.2000,1.1000,0.0025,0.8788,1.2038,1.4950,3.2793,4.7952,0.1140,0.0700,0.1669,0.1582,1.5541,0.1102,0.1451,0.0126,0.0249,0.5448,1.1649,0.0000,0.1867,0.1715,0.0030,12.5015
1790111858.40,33.304,31.976,36.179,31.382,30.859,31.671,30.250,31.773,31.140,31.445,31.671,31.921,30.968,31.390,32.093,0.8037,0.8087,0.7975,0.8000,0.7988,0.8013,1.5025,1.5000,1.8025,1.7963,3.3150,1.2000,1.1013,0.0025,0.8788,1.2025,1.4938,2.7006,4.7716,0.1132,0.0700,0.1673,0.1667,1.5626,0.1095,0.1451,0.0126,0.0249,0.5454,1.1668,0.0000,0.1878,0.1714,0.0022,11.9177
1790111859.40,33.289,31.945,36.179,31.617,30.664,31.218,30.429,31.562,31.226,31.304,31.414,31.726,31.085,30.968,31.859,0.8025,0.8100,0.8000,0.8000,0.8000,0.8025,1.5025,1.5000,1.8013,1.7963,3.3150,1.2000,1.1025,0.0037,0.8788,1.2038,1.4938,2.2149,4.7912,0.1152,0.0696,0.1676,0.1501,1.5566,0.1110,0.1432,0.0126,0.0249,0.5454,1.1681,-0.0000,0.1889,0.1715,0.0037,11.4344
1790111860.40,33.234,31.898,36.179,30.968,30.570,31.359,30.406,31.718,31.109,31.031,31.554,31.898,30.664,31.335,31.539,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3150,1.2012,1.1025,0.0037,0.8788,1.2025,1.4950,2.7488,4.7838,0.1100,0.0701,0.1669,0.1683,1.5605,0.1095,0.1432,0.0117,0.0249,0.5472,1.1675,-0.0000,0.1911,0.1699,0.0037,11.9771
1790111861.40,33.218,32.000,36.179,31.093,30.242,31.648,30.156,31.593,31.273,31.515,31.953,32.320,31.289,30.781,31.953,0.8037,0.8100,0.8000,0.8013,0.8000,0.8013,1.5012,1.5000,1.8013,1.7963,3.3163,1.2000,1.1013,0.0025,0.8800,1.2025,1.4938,2.3871,4.7871,0.1176,0.0697,0.1676,0.1691,1.5560,0.1103,0.1450,0.0126,0.0249,0.5484,1.1668,-0.0000,0.1892,0.1714,0.0030,11.6257
1790111862.40,33.398,32.023,36.179,31.554,31.148,32.023,30.515,31.460,31.617,31.359,31.367,31.734,31.406,30.945,31.734,0.8037,0.8100,0.7988,0.8013,0.7988,0.8013,1.5025,1.4988,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2038,1.4925,2.5559,4.7993,0.1150,0.0697,0.1669,0.1631,1.5521,0.1102,0.1441,0.0126,0.0215,0.5466,1.1662,0.0000,0.1878,0.1745,0.0022,11.7878
1790111863.40,33.101,31.945,36.179,31.460,31.093,31.132,30.437,32.039,31.281,31.703,31.242,31.976,31.265,31.000,31.828,0.8037,0.8087,0.7988,0.8013,0.7988,0.8000,1.5038,1.4988,1.8013,1.7963,3.3150,1.2000,1.1013,0.0037,0.8775,1.2025,1.4925,2.4112,4.7918,0.1122,0.0701,0.1673,0.1680,1.5601,0.1102,0.1441,0.0126,0.0232,0.5454,1.1679,-0.0000,0.1876,0.1714,0.0030,11.6461
1790111864.40,33.789,31.906,36.179,31.070,30.867,31.648,30.390,31.406,31.304,31.398,31.476,31.648,31.148,31.367,31.593,0.8037,0.8087,0.8000,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0037,0.8788,1.2038,1.4938,2.7006,4.7918,0.1160,0.0705,0.1677,0.1502,1.5508,0.1110,0.1441,0.0126,0.0215,0.5466,1.1681,-0.0000,0.1878,0.1715,0.0030,11.9140
1790111865.40,33.500,31.742,36.179,31.195,30.750,31.726,30.593,31.937,31.546,31.523,31.625,31.695,31.015,31.304,31.398,0.8025,0.8087,0.7988,0.8000,0.7988,0.8013,1.5038,1.5000,1.8037,1.7963,3.3125,1.2012,1.1013,0.0037,0.8775,1.2038,1.4938,2.5760,4.7918,0.1130,0.0696,0.1669,0.1675,1.5594,0.1103,0.1443,0.0117,0.0232,0.5478,1.1662,-0.0000,0.1898,0.1730,0.0030,11.8135
