epoch,versal,aie,sysmon_max,aie_ch1,aie_ch2,aie_ch3,aie_ch4,aie_ch5,aie_ch6,aie_ch7,aie_ch8,aie_ch9,aie_ch10,aie_ch11,aie_ch12,VCCINT_V,VCC_SOC_V,VCC_PMC_V,VCC_RAM_V,VCCINT_PSLP_V,VCCINT_PSFP_V,VCCAUX_V,VCCAUX_PMC_V,VCC_MIO_V,VCC1V8_V,VCC3V3_V,VCC_DDR4_V,VCC1V1_LP4_V,VADJ_FMC_V,MGTYAVCC_V,MGTYAVTT_V,MGTYVCCAUX_V,VCCINT_W,VCC_SOC_W,VCC_PMC_W,VCC_RAM_W,VCCINT_PSLP_W,VCCINT_PSFP_W,VCCAUX_W,VCCAUX_PMC_W,VCC_MIO_W,VCC1V8_W,VCC3V3_W,VCC_DDR4_W,VCC1V1_LP4_W,VADJ_FMC_W,MGTYAVCC_W,MGTYAVTT_W,MGTYVCCAUX_W,total_W
1789114427.63,32.671,31.359,35.273,30.828,30.437,31.140,29.867,30.664,30.367,30.351,30.914,31.218,30.265,30.468,31.218,0.8025,0.8087,0.7988,0.8013,0.7988,0.8013,1.5050,1.5000,1.8013,1.7950,3.3150,1.2012,1.1025,0.0050,0.8788,1.2038,1.4925,0.4334,4.7271,0.1142,0.0757,0.1669,0.1530,1.5321,0.1103,0.1450,0.0126,0.0232,0.5454,1.1675,-0.0000,0.1867,0.1700,0.0022,9.5654
1789114428.63,32.648,31.296,35.273,30.718,30.039,30.937,29.742,30.625,30.789,30.789,30.976,31.195,30.390,30.937,31.281,0.8037,0.8100,0.8000,0.8013,0.7988,0.8013,1.5038,1.5000,1.8013,1.7963,3.3150,1.2012,1.1013,0.0025,0.8788,1.2025,1.4938,0.9163,4.7264,0.1108,0.0753,0.1669,0.1619,1.5398,0.1103,0.1441,0.0117,0.0249,0.5472,1.1668,-0.0000,0.1867,0.1714,0.0030,10.0633
1789114429.63,32.476,31.468,35.273,31.007,30.070,31.468,29.750,30.375,30.890,30.882,30.687,30.945,30.164,30.328,31.101,0.8037,0.8087,0.7988,0.8000,0.7988,0.8013,1.5025,1.5000,1.8000,1.7950,3.3138,1.2012,1.1013,0.0050,0.8775,1.2025,1.4950,0.6269,4.7191,0.1130,0.0756,0.1669,0.1635,1.5288,0.1103,0.1440,0.0126,0.0232,0.5466,1.1673,-0.0000,0.1865,0.1714,0.0030,9.7585
1789114430.63,32.671,31.234,35.273,31.054,30.453,30.695,29.515,30.718,30.820,30.460,30.843,31.148,30.359,30.875,31.359,0.8050,0.8087,0.7988,0.8013,0.7988,0.8000,1.5025,1.5012,1.8000,1.7963,3.3138,1.2000,1.1013,0.0050,0.8788,1.2025,1.4950,0.5796,4.7393,0.1174,0.0761,0.1665,0.1580,1.5378,0.1103,0.1431,0.0117,0.0249,0.5460,1.1662,0.0000,0.1889,0.1714,0.0037,9.7410
1789114431.63,32.500,31.429,35.273,30.500,30.117,30.914,29.687,31.039,30.523,30.750,30.390,31.468,30.765,30.554,31.070,0.8037,0.8087,0.7988,0.8013,0.7988,0.8025,1.5025,1.4988,1.8013,1.7950,3.3150,1.1987,1.1013,0.0050,0.8775,1.2025,1.4938,0.9645,4.7231,0.1118,0.0761,0.1669,0.1749,1.5303,0.1094,0.1441,0.0126,0.0215,0.6461,1.1662,-0.0000,0.1865,0.1699,0.0037,10.2077
1789114432.63,32.609,31.695,35.273,30.500,29.820,30.812,29.953,31.031,31.007,31.164,30.734,31.421,30.609,30.398,31.320,0.8025,0.8100,0.7988,0.7988,0.7988,0.8013,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1013,0.0037,0.8775,1.2038,1.4938,0.9389,4.7345,0.1102,0.0759,0.1661,0.1518,1.5280,0.1103,0.1432,0.0135,0.0232,0.5448,1.1662,-0.0000,0.1865,0.1715,0.0022,10.0669
1789114433.63,32.929,31.250,35.273,30.500,29.976,30.976,29.867,30.828,30.726,30.648,30.679,31.515,30.382,30.664,31.203,0.8025,0.8113,0.7988,0.8013,0.7988,0.8013,1.5012,1.5000,1.8013,1.7963,3.3163,1.2000,1.1025,0.0037,0.8788,1.2025,1.4950,0.6741,4.7539,0.1126,0.0757,0.1669,0.1615,1.5275,0.1110,0.1441,0.0126,0.0232,0.5460,1.1687,-0.0000,0.1867,0.1699,0.0030,9.8374
1789114434.63,32.523,31.500,35.273,30.882,29.375,31.015,30.039,30.718,30.710,30.843,30.734,31.507,30.281,30.875,31.343,0.8025,0.8087,0.7988,0.7988,0.7988,0.8013,1.5025,1.5000,1.8013,1.7950,3.3138,1.2012,1.1025,0.0037,0.8775,1.2038,1.4938,1.2037,4.7150,0.1118,0.0751,0.1661,0.1679,1.5273,0.1110,0.1450,0.0126,0.0249,0.5472,1.1675,-0.0000,0.1887,0.1700,0.0030,10.3368
1789114435.63,32.750,31.093,35.273,30.648,30.062,30.921,29.578,31.007,30.828,30.718,30.859,31.453,30.539,30.609,31.109,0.8025,0.8100,0.7988,0.8013,0.7988,0.8000,1.5025,1.5000,1.8013,1.7963,3.3138,1.2000,1.1025,0.0050,0.8775,1.2038,1.4950,0.4093,4.7466,0.1130,0.0757,0.1669,0.1612,1.5363,0.1110,0.1450,0.0117,0.0265,0.5460,1.1681,-0.0000,0.1865,0.1700,0.0022,9.5761
1789114436.63,32.789,31.062,35.273,30.710,29.984,31.195,29.906,30.703,30.742,30.101,30.718,31.007,30.421,30.703,30.898,0.8037,0.8087,0.7988,0.8013,0.8000,0.8013,1.5025,1.5000,1.8025,1.7975,3.3138,1.2000,1.1025,0.0050,0.8788,1.2025,1.4925,1.0610,4.7271,0.1102,0.0761,0.1676,0.1675,1.5265,0.1103,0.1433,0.0126,0.0249,0.5466,1.1675,-0.0000,0.1878,0.1714,0.0030,10.2033
